,GEO_ID,B19013_001E,B25008_002E,B25008_003E,B25077_001E,state,county,tract,year
3760,1400000US48029130900,47099,1671,4073,98700,48,029,130900,2022
3761,1400000US48029131000,41140,2405,3015,118500,48,029,131000,2022
3762,1400000US48029131100,34949,1558,1150,76600,48,029,131100,2022
3763,1400000US48029131200,38984,1438,1325,171800,48,029,131200,2022
3764,1400000US48029131300,45647,4163,1206,149700,48,029,131300,2022
3765,1400000US48029131401,80787,8964,3059,175000,48,029,131401,2022
3766,1400000US48029131402,61211,2418,491,124100,48,029,131402,2022
3767,1400000US48029131503,49867,2568,839,154000,48,029,131503,2022
3768,1400000US48029131504,69938,3074,1104,124300,48,029,131504,2022
3769,1400000US48029131505,74330,3852,1829,197900,48,029,131505,2022
3770,1400000US48029131506,63859,4406,1247,168200,48,029,131506,2022
3771,1400000US48029131507,51106,2857,2896,136200,48,029,131507,2022
3772,1400000US48029131601,107031,7349,799,389800,48,029,131601,2022
3773,1400000US48029131606,94375,7748,1428,262700,48,029,131606,2022
3774,1400000US48029131608,61195,4211,3190,221500,48,029,131608,2022
3775,1400000US48029131609,73583,6167,1674,202500,48,029,131609,2022
3776,1400000US48029131610,73786,2665,2248,171600,48,029,131610,2022
3777,1400000US48029131612,87007,1667,558,218500,48,029,131612,2022
3778,1400000US48029131614,62927,3939,1087,178100,48,029,131614,2022
3779,1400000US48029131615,67445,9511,3462,208500,48,029,131615,2022
3780,1400000US48029131616,77060,6178,959,194400,48,029,131616,2022
3781,1400000US48029131700,127625,0,1114,-666666666,48,029,131700,2022
3782,1400000US48029131801,103214,2617,422,273800,48,029,131801,2022
3783,1400000US48029131802,76711,6502,1232,282500,48,029,131802,2022
3784,1400000US48029140100,63179,959,329,199200,48,029,140100,2022
3785,1400000US48029140200,34095,1400,745,219400,48,029,140200,2022
3786,1400000US48029140300,49191,1738,1417,128600,48,029,140300,2022
3787,1400000US48029140400,67650,2060,1087,120700,48,029,140400,2022
3788,1400000US48029140500,57304,2276,1383,135700,48,029,140500,2022
3789,1400000US48029140600,57778,1701,993,112100,48,029,140600,2022
3790,1400000US48029140700,43765,3312,1353,177200,48,029,140700,2022
3791,1400000US48029140800,50995,3482,1702,103100,48,029,140800,2022
3792,1400000US48029140900,40281,1206,491,112400,48,029,140900,2022
3793,1400000US48029141000,34973,1116,2306,98700,48,029,141000,2022
3794,1400000US48029141101,27253,1107,2143,92100,48,029,141101,2022
3795,1400000US48029141102,28990,1885,2087,125100,48,029,141102,2022
3796,1400000US48029141200,41382,3825,3095,110700,48,029,141200,2022
3797,1400000US48029141300,37817,3277,2997,186300,48,029,141300,2022
3798,1400000US48029141402,70893,4884,615,215300,48,029,141402,2022
3799,1400000US48029141403,47121,2244,2222,129800,48,029,141403,2022
3800,1400000US48029141404,42102,3275,1218,143900,48,029,141404,2022
3801,1400000US48029141600,80112,4723,274,163300,48,029,141600,2022
3802,1400000US48029141700,75212,4595,2065,215700,48,029,141700,2022
3803,1400000US48029141800,55083,4057,726,135500,48,029,141800,2022
3804,1400000US48029141900,82031,5280,595,197300,48,029,141900,2022
3805,1400000US48029150100,65909,2421,2674,161700,48,029,150100,2022
3806,1400000US48029150300,36136,1881,1363,97500,48,029,150300,2022
3807,1400000US48029150400,37478,2524,1683,95400,48,029,150400,2022
3808,1400000US48029150501,46069,2620,1422,85300,48,029,150501,2022
3809,1400000US48029150502,52528,1932,1376,81800,48,029,150502,2022
3810,1400000US48029150600,53445,2835,1553,107800,48,029,150600,2022
3811,1400000US48029150700,34488,3698,1761,109700,48,029,150700,2022
3812,1400000US48029150800,20908,313,2397,326800,48,029,150800,2022
3813,1400000US48029150900,41281,5112,1860,107000,48,029,150900,2022
3814,1400000US48029151000,42036,1715,1676,129300,48,029,151000,2022
3815,1400000US48029151100,51974,4508,2081,104800,48,029,151100,2022
3816,1400000US48029151200,56838,4480,6555,144100,48,029,151200,2022
3817,1400000US48029151301,48711,3731,1563,92200,48,029,151301,2022
3818,1400000US48029151302,47031,1871,1313,132300,48,029,151302,2022
3819,1400000US48029151400,68101,2762,1749,106300,48,029,151400,2022
3820,1400000US48029151500,41955,1712,571,121000,48,029,151500,2022
3821,1400000US48029151600,56136,5259,2650,110400,48,029,151600,2022
3822,1400000US48029151700,59167,5864,1339,155200,48,029,151700,2022
3823,1400000US48029151900,70338,6059,2650,201100,48,029,151900,2022
3824,1400000US48029152000,61917,1455,1127,179200,48,029,152000,2022
3825,1400000US48029152100,74797,5795,680,156900,48,029,152100,2022
3826,1400000US48029152201,41466,6195,2077,132100,48,029,152201,2022
3827,1400000US48029152202,54176,5927,532,107000,48,029,152202,2022
3828,1400000US48029160100,25408,3383,3561,81100,48,029,160100,2022
3829,1400000US48029160200,39038,1891,909,92100,48,029,160200,2022
3830,1400000US48029160300,57797,3858,1937,109500,48,029,160300,2022
3831,1400000US48029160400,39125,3621,1132,104200,48,029,160400,2022
3832,1400000US48029160501,18338,1376,3546,90500,48,029,160501,2022
3833,1400000US48029160502,46287,2784,1152,94400,48,029,160502,2022
3834,1400000US48029160600,41694,3054,1564,89300,48,029,160600,2022
3835,1400000US48029160701,45238,2869,1212,85400,48,029,160701,2022
3836,1400000US48029160702,29008,2227,2847,100700,48,029,160702,2022
3837,1400000US48029160901,48594,2108,669,95600,48,029,160901,2022
3838,1400000US48029160902,45195,2430,2185,95200,48,029,160902,2022
3839,1400000US48029161000,35032,2151,2175,98100,48,029,161000,2022
3840,1400000US48029161100,59099,6535,2013,111600,48,029,161100,2022
3841,1400000US48029161200,41506,3151,1077,158100,48,029,161200,2022
3842,1400000US48029161302,49660,3075,2627,123100,48,029,161302,2022
3843,1400000US48029161303,46750,2907,1651,98100,48,029,161303,2022
3844,1400000US48029161304,45417,3109,1517,71200,48,029,161304,2022
3845,1400000US48029161400,73750,62,1898,-666666666,48,029,161400,2022
3846,1400000US48029161501,36143,2861,5051,139200,48,029,161501,2022
3847,1400000US48029161503,44938,3945,1675,148000,48,029,161503,2022
3848,1400000US48029161504,57188,2767,2876,105200,48,029,161504,2022
3849,1400000US48029161600,45869,3057,1776,129300,48,029,161600,2022
3850,1400000US48029161801,66583,2498,900,179300,48,029,161801,2022
3851,1400000US48029161802,49972,5950,3812,182600,48,029,161802,2022
3852,1400000US48029161901,89519,848,364,182900,48,029,161901,2022
3853,1400000US48029161902,75036,11116,2468,213300,48,029,161902,2022
3854,1400000US48029162001,58387,1951,535,170900,48,029,162001,2022
3855,1400000US48029162003,72448,4673,968,135200,48,029,162003,2022
3856,1400000US48029162004,61412,3013,624,178000,48,029,162004,2022
3857,1400000US48029170101,39770,2206,1330,78400,48,029,170101,2022
3858,1400000US48029170102,26846,1580,1299,69600,48,029,170102,2022
3859,1400000US48029170200,23209,2205,2513,92300,48,029,170200,2022
3860,1400000US48029170300,29295,2675,2363,77500,48,029,170300,2022
3861,1400000US48029170401,32734,1468,2370,81900,48,029,170401,2022
3862,1400000US48029170402,37663,3331,1332,86800,48,029,170402,2022
3863,1400000US48029170500,50516,2504,1252,159700,48,029,170500,2022
3864,1400000US48029170600,54750,2861,956,116500,48,029,170600,2022
3865,1400000US48029170700,43947,2358,2190,88700,48,029,170700,2022
3866,1400000US48029170800,45104,712,1315,77400,48,029,170800,2022
3867,1400000US48029170900,40609,2076,1375,94000,48,029,170900,2022
3868,1400000US48029171000,35197,3492,2226,75500,48,029,171000,2022
3869,1400000US48029171100,34773,2129,1250,97500,48,029,171100,2022
3870,1400000US48029171200,28438,2420,1601,92900,48,029,171200,2022
3871,1400000US48029171301,43906,1633,1413,96400,48,029,171301,2022
3872,1400000US48029171302,38875,1920,1327,110200,48,029,171302,2022
3873,1400000US48029171401,52813,2252,2029,158300,48,029,171401,2022
3874,1400000US48029171402,46574,4761,1608,120900,48,029,171402,2022
3875,1400000US48029171501,39904,1775,645,97500,48,029,171501,2022
3876,1400000US48029171502,36862,2981,1676,89700,48,029,171502,2022
3877,1400000US48029171601,38875,1884,1837,98700,48,029,171601,2022
3878,1400000US48029171602,33681,2080,3083,152300,48,029,171602,2022
3879,1400000US48029171700,50516,5458,3285,140400,48,029,171700,2022
3880,1400000US48029171801,48093,3626,1689,134800,48,029,171801,2022
3881,1400000US48029171802,36295,3555,2922,101400,48,029,171802,2022
3882,1400000US48029171903,46601,2835,2551,122300,48,029,171903,2022
3883,1400000US48029171912,83554,5719,1510,233700,48,029,171912,2022
3884,1400000US48029171913,63688,2799,1711,163000,48,029,171913,2022
3885,1400000US48029171914,86107,4751,684,181200,48,029,171914,2022
3886,1400000US48029171915,79115,1180,351,189400,48,029,171915,2022
3887,1400000US48029171916,96020,9831,1160,233600,48,029,171916,2022
3888,1400000US48029171917,94750,7497,1845,217300,48,029,171917,2022
3889,1400000US48029171918,71560,4304,3513,227800,48,029,171918,2022
3890,1400000US48029171919,81367,5520,1265,203400,48,029,171919,2022
3891,1400000US48029171920,68444,6393,2784,172100,48,029,171920,2022
3892,1400000US48029171921,80287,5790,1723,166100,48,029,171921,2022
3893,1400000US48029171922,77272,5548,778,196300,48,029,171922,2022
3894,1400000US48029171923,77343,6452,3238,227700,48,029,171923,2022
3895,1400000US48029171924,72352,2513,4584,344200,48,029,171924,2022
3896,1400000US48029171926,38363,0,2667,-666666666,48,029,171926,2022
3897,1400000US48029171927,65592,4560,6922,210500,48,029,171927,2022
3898,1400000US48029171928,111543,5426,511,245700,48,029,171928,2022
3899,1400000US48029171929,73487,1824,3476,205000,48,029,171929,2022
3900,1400000US48029172002,104123,22586,4934,270000,48,029,172002,2022
3901,1400000US48029172003,99430,4688,1756,250100,48,029,172003,2022
3902,1400000US48029172004,115531,11300,243,358200,48,029,172004,2022
3903,1400000US48029172005,88750,7312,3592,336000,48,029,172005,2022
3904,1400000US48029172006,113311,12115,2114,293500,48,029,172006,2022
3905,1400000US48029172008,131702,4362,1335,359900,48,029,172008,2022
3906,1400000US48029172009,127969,9073,1105,261200,48,029,172009,2022
3907,1400000US48029180101,60924,3153,1951,234300,48,029,180101,2022
3908,1400000US48029180102,84500,1451,399,305000,48,029,180102,2022
3909,1400000US48029180201,37191,2511,2235,124800,48,029,180201,2022
3910,1400000US48029180202,35784,2551,2635,191000,48,029,180202,2022
3911,1400000US48029180300,42710,2443,1974,164400,48,029,180300,2022
3912,1400000US48029180400,32214,1558,2736,143000,48,029,180400,2022
3913,1400000US48029180501,27048,1452,3235,161700,48,029,180501,2022
3914,1400000US48029180503,50054,2701,1473,158800,48,029,180503,2022
3915,1400000US48029180504,51765,2377,2294,122200,48,029,180504,2022
3916,1400000US48029180602,42917,1930,1860,190600,48,029,180602,2022
3917,1400000US48029180603,68150,792,1240,189600,48,029,180603,2022
3918,1400000US48029180604,50739,3429,2866,186400,48,029,180604,2022
3919,1400000US48029180701,40871,1406,2310,210900,48,029,180701,2022
3920,1400000US48029180702,46715,1354,4795,232700,48,029,180702,2022
3921,1400000US48029180800,26976,691,1876,185700,48,029,180800,2022
3922,1400000US48029180901,55625,3362,1734,169200,48,029,180901,2022
3923,1400000US48029180902,49603,4861,3869,141200,48,029,180902,2022
3924,1400000US48029181001,58518,1431,1584,196600,48,029,181001,2022
3925,1400000US48029181003,43538,606,7406,83200,48,029,181003,2022
3926,1400000US48029181004,51272,590,5690,268100,48,029,181004,2022
3927,1400000US48029181005,29589,104,4201,147700,48,029,181005,2022
3928,1400000US48029181100,75085,4491,944,278600,48,029,181100,2022
3929,1400000US48029181200,100124,4060,985,279600,48,029,181200,2022
3930,1400000US48029181301,50364,1582,2881,328300,48,029,181301,2022
3931,1400000US48029181302,54415,2121,3763,219500,48,029,181302,2022
3932,1400000US48029181303,41984,323,3320,198300,48,029,181303,2022
3933,1400000US48029181402,48882,119,2522,143500,48,029,181402,2022
3934,1400000US48029181403,56474,505,6080,184400,48,029,181403,2022
3935,1400000US48029181404,58463,271,5153,207000,48,029,181404,2022
3936,1400000US48029181503,54101,1911,6802,231600,48,029,181503,2022
3937,1400000US48029181504,45282,1235,5638,172800,48,029,181504,2022
3938,1400000US48029181505,83607,3815,776,206000,48,029,181505,2022
3939,1400000US48029181506,43786,1363,2401,218000,48,029,181506,2022
3940,1400000US48029181601,55313,2094,1275,167300,48,029,181601,2022
3941,1400000US48029181602,53254,2747,3272,153400,48,029,181602,2022
3942,1400000US48029181703,104821,5333,2844,317700,48,029,181703,2022
3943,1400000US48029181704,62026,5459,867,179900,48,029,181704,2022
3944,1400000US48029181705,54381,2140,4186,195100,48,029,181705,2022
3945,1400000US48029181711,96845,7740,1566,224100,48,029,181711,2022
3946,1400000US48029181712,90742,3636,368,225300,48,029,181712,2022
3947,1400000US48029181713,81268,5110,2259,212400,48,029,181713,2022
3948,1400000US48029181715,73950,4171,2253,180600,48,029,181715,2022
3949,1400000US48029181716,77105,5524,2478,160400,48,029,181716,2022
3950,1400000US48029181718,85000,3996,824,225700,48,029,181718,2022
3951,1400000US48029181720,118618,5183,155,279300,48,029,181720,2022
3952,1400000US48029181721,107750,2570,670,233800,48,029,181721,2022
3953,1400000US48029181722,78611,3037,1310,228800,48,029,181722,2022
3954,1400000US48029181723,86573,3468,1153,184500,48,029,181723,2022
3955,1400000US48029181724,114028,4769,345,285600,48,029,181724,2022
3956,1400000US48029181725,54227,1979,3845,206600,48,029,181725,2022
3957,1400000US48029181726,126866,12199,2603,262600,48,029,181726,2022
3958,1400000US48029181727,64896,2500,1444,184800,48,029,181727,2022
3959,1400000US48029181729,116339,11115,2378,282800,48,029,181729,2022
3960,1400000US48029181730,69800,2806,1066,177500,48,029,181730,2022
3961,1400000US48029181731,90285,5997,1100,202300,48,029,181731,2022
3962,1400000US48029181732,57481,4819,4502,180900,48,029,181732,2022
3963,1400000US48029181733,84388,5622,730,241600,48,029,181733,2022
3964,1400000US48029181808,91042,757,1076,427000,48,029,181808,2022
3965,1400000US48029181809,68985,3140,3218,174500,48,029,181809,2022
3966,1400000US48029181811,80068,2988,1015,243500,48,029,181811,2022
3967,1400000US48029181813,54265,1703,7048,330600,48,029,181813,2022
3968,1400000US48029181814,70097,1638,5655,298900,48,029,181814,2022
3969,1400000US48029181815,101417,1974,1069,273100,48,029,181815,2022
3970,1400000US48029181816,100515,3466,553,260500,48,029,181816,2022
3971,1400000US48029181817,74948,1916,1193,271000,48,029,181817,2022
3972,1400000US48029181818,67121,2649,3000,268600,48,029,181818,2022
3973,1400000US48029181819,74836,3712,4827,273900,48,029,181819,2022
3974,1400000US48029181820,50476,1044,4463,401700,48,029,181820,2022
3975,1400000US48029181821,86964,2500,1203,231300,48,029,181821,2022
3976,1400000US48029181822,63723,3154,1265,225100,48,029,181822,2022
3977,1400000US48029181823,73790,1712,1353,246900,48,029,181823,2022
3978,1400000US48029181824,80806,2058,1467,226500,48,029,181824,2022
3979,1400000US48029181825,73843,3406,3050,287100,48,029,181825,2022
3980,1400000US48029181826,109024,5307,1540,234500,48,029,181826,2022
3981,1400000US48029181901,58286,621,4230,357100,48,029,181901,2022
3982,1400000US48029181902,117813,7730,3287,504700,48,029,181902,2022
3983,1400000US48029182001,113281,4041,1149,307800,48,029,182001,2022
3984,1400000US48029182002,146964,7873,1186,421300,48,029,182002,2022
3985,1400000US48029182003,137031,3674,1159,420400,48,029,182003,2022
3986,1400000US48029182101,136533,14329,951,440900,48,029,182101,2022
3987,1400000US48029182102,162869,9870,2046,468000,48,029,182102,2022
3988,1400000US48029182103,139866,4938,211,517500,48,029,182103,2022
3989,1400000US48029182105,117460,11925,456,352600,48,029,182105,2022
3990,1400000US48029182106,120972,9344,507,381900,48,029,182106,2022
3991,1400000US48029190100,45366,1527,1064,173400,48,029,190100,2022
3992,1400000US48029190200,63822,1670,2000,451000,48,029,190200,2022
3993,1400000US48029190400,92313,1482,844,566600,48,029,190400,2022
3994,1400000US48029190501,48150,2207,804,143000,48,029,190501,2022
3995,1400000US48029190503,52917,1635,1094,247000,48,029,190503,2022
3996,1400000US48029190504,42198,1350,1236,185100,48,029,190504,2022
3997,1400000US48029190601,38857,2058,1775,132800,48,029,190601,2022
3998,1400000US48029190603,55066,1701,924,154200,48,029,190603,2022
3999,1400000US48029190604,46802,2615,1974,149200,48,029,190604,2022
4000,1400000US48029190700,60469,1441,1947,201000,48,029,190700,2022
4001,1400000US48029190800,179500,2041,245,845400,48,029,190800,2022
4002,1400000US48029190901,52814,2519,3847,227300,48,029,190901,2022
4003,1400000US48029190902,92929,2613,1573,202500,48,029,190902,2022
4004,1400000US48029191003,41855,4086,4751,148500,48,029,191003,2022
4005,1400000US48029191004,34939,1285,2929,178900,48,029,191004,2022
4006,1400000US48029191005,55100,1602,710,143500,48,029,191005,2022
4007,1400000US48029191006,40802,3436,2760,153300,48,029,191006,2022
4008,1400000US48029191101,148864,1631,203,425700,48,029,191101,2022
4009,1400000US48029191102,69253,1821,283,377900,48,029,191102,2022
4010,1400000US48029191201,86587,2298,724,253400,48,029,191201,2022
4011,1400000US48029191202,62683,2305,2509,264400,48,029,191202,2022
4012,1400000US48029191303,78250,1011,687,271800,48,029,191303,2022
4013,1400000US48029191304,34016,726,1961,224000,48,029,191304,2022
4014,1400000US48029191405,101206,6153,2480,333100,48,029,191405,2022
4015,1400000US48029191406,125208,4938,1494,428400,48,029,191406,2022
4016,1400000US48029191408,38690,155,2656,235500,48,029,191408,2022
4017,1400000US48029191409,45446,2016,5268,247800,48,029,191409,2022
4018,1400000US48029191410,39920,632,5233,228400,48,029,191410,2022
4019,1400000US48029191411,67418,1944,2950,354900,48,029,191411,2022
4020,1400000US48029191412,202417,2187,18,584900,48,029,191412,2022
4021,1400000US48029191413,78125,2774,3000,363300,48,029,191413,2022
4022,1400000US48029191503,105745,4116,884,339800,48,029,191503,2022
4023,1400000US48029191504,225556,2852,11,812800,48,029,191504,2022
4024,1400000US48029191505,130298,1998,71,494600,48,029,191505,2022
4025,1400000US48029191506,85755,3502,2140,386900,48,029,191506,2022
4026,1400000US48029191701,141518,1319,136,469800,48,029,191701,2022
4027,1400000US48029191702,107494,4361,3091,386600,48,029,191702,2022
4028,1400000US48029191804,159953,11204,22,459900,48,029,191804,2022
4029,1400000US48029191806,156935,6481,1120,551200,48,029,191806,2022
4030,1400000US48029191807,75319,4750,4826,478600,48,029,191807,2022
4031,1400000US48029191808,109238,3797,1766,465700,48,029,191808,2022
4032,1400000US48029191809,145918,7433,851,420600,48,029,191809,2022
4033,1400000US48029191810,101067,4641,2026,471800,48,029,191810,2022
4034,1400000US48029191811,111359,3969,479,458500,48,029,191811,2022
4035,1400000US48029191812,146375,3781,182,443100,48,029,191812,2022
4036,1400000US48029191813,114970,5642,852,332700,48,029,191813,2022
4037,1400000US48029191814,108688,5548,619,348100,48,029,191814,2022
4038,1400000US48029191815,86424,3283,823,367500,48,029,191815,2022
4039,1400000US48029191816,88969,2089,1104,481700,48,029,191816,2022
4040,1400000US48029191818,60469,1575,3959,406800,48,029,191818,2022
4041,1400000US48029191819,122839,6234,4236,380300,48,029,191819,2022
4042,1400000US48029191900,66472,1801,1869,352800,48,029,191900,2022
4043,1400000US48029192000,37078,1270,3326,467500,48,029,192000,2022
4044,1400000US48029192100,86250,1266,990,492900,48,029,192100,2022
4045,1400000US48029192200,55427,171,2874,117200,48,029,192200,2022
4046,1400000US48029192300,79286,3043,1870,450800,48,029,192300,2022
4047,1400000US48029980001,-666666666,0,0,-666666666,48,029,980001,2022
4048,1400000US48029980002,-666666666,0,0,-666666666,48,029,980002,2022
4049,1400000US48029980003,70250,4,769,-666666666,48,029,980003,2022
4050,1400000US48029980004,-666666666,0,0,-666666666,48,029,980004,2022
4051,1400000US48029980005,-666666666,12,0,-666666666,48,029,980005,2022
4052,1400000US48029980100,60000,0,883,-666666666,48,029,980100,2022
4053,1400000US48029110100,42823,159,3140,528300,48,029,110100,2023
4054,1400000US48029110300,54609,1134,1567,432200,48,029,110300,2023
4055,1400000US48029110500,21146,378,2165,151500,48,029,110500,2023
4056,1400000US48029110600,20835,542,2000,93300,48,029,110600,2023
4057,1400000US48029110700,26806,358,592,208800,48,029,110700,2023
4058,1400000US48029111000,56792,516,1592,288900,48,029,111000,2023
4059,1400000US48029111100,78719,570,2916,381200,48,029,111100,2023
4060,1400000US48029120100,100096,16,3591,-666666666,48,029,120100,2023
4061,1400000US48029120301,98393,2397,897,663100,48,029,120301,2023
4062,1400000US48029120302,229107,3371,655,831900,48,029,120302,2023
4063,1400000US48029120401,85795,1996,663,355900,48,029,120401,2023
4064,1400000US48029120402,250001,2879,260,1028800,48,029,120402,2023
4065,1400000US48029120502,51786,2579,2751,118100,48,029,120502,2023
4066,1400000US48029120503,41638,948,2681,180000,48,029,120503,2023
4067,1400000US48029120504,57612,3934,2107,174200,48,029,120504,2023
4068,1400000US48029120601,60385,750,1848,228300,48,029,120601,2023
4069,1400000US48029120602,79366,1861,2040,371500,48,029,120602,2023
4070,1400000US48029120701,64599,2265,2950,352900,48,029,120701,2023
4071,1400000US48029120702,83029,2261,2568,674500,48,029,120702,2023
4072,1400000US48029120800,132477,5883,1173,450700,48,029,120800,2023
4073,1400000US48029120901,62321,1215,1104,352300,48,029,120901,2023
4074,1400000US48029120902,62101,1624,5048,353900,48,029,120902,2023
4075,1400000US48029121000,60425,5084,2041,244400,48,029,121000,2023
4076,1400000US48029121110,84048,3804,1409,237600,48,029,121110,2023
4077,1400000US48029121111,81231,5210,1623,210900,48,029,121111,2023
4078,1400000US48029121112,54609,1428,2781,225400,48,029,121112,2023
4079,1400000US48029121115,94034,3547,1242,322400,48,029,121115,2023
4080,1400000US48029121116,70672,2364,2565,281400,48,029,121116,2023
4081,1400000US48029121117,78750,2426,2137,321400,48,029,121117,2023
4082,1400000US48029121118,72692,3184,2521,348300,48,029,121118,2023
4083,1400000US48029121119,82434,3404,1764,240600,48,029,121119,2023
4084,1400000US48029121120,77917,3019,1757,222900,48,029,121120,2023
4085,1400000US48029121121,119708,3163,18,311400,48,029,121121,2023
4086,1400000US48029121122,112616,4638,517,292300,48,029,121122,2023
4087,1400000US48029121123,72815,2200,3114,338600,48,029,121123,2023
4088,1400000US48029121124,121944,2188,179,298100,48,029,121124,2023
4089,1400000US48029121203,47857,2074,2356,147600,48,029,121203,2023
4090,1400000US48029121204,47886,2076,6049,174200,48,029,121204,2023
4091,1400000US48029121205,60131,1688,2126,171900,48,029,121205,2023
4092,1400000US48029121206,66023,5875,1609,187200,48,029,121206,2023
4093,1400000US48029121300,82083,4672,1202,256200,48,029,121300,2023
4094,1400000US48029121402,79770,7592,2871,201700,48,029,121402,2023
4095,1400000US48029121403,52193,2978,2161,206000,48,029,121403,2023
4096,1400000US48029121404,35750,2682,3040,162800,48,029,121404,2023
4097,1400000US48029121501,88931,6731,2775,241900,48,029,121501,2023
4098,1400000US48029121504,72837,6140,2131,225500,48,029,121504,2023
4099,1400000US48029121505,71861,4097,1263,166700,48,029,121505,2023
4100,1400000US48029121506,62083,2363,2373,161000,48,029,121506,2023
4101,1400000US48029121507,75991,3863,1355,203400,48,029,121507,2023
4102,1400000US48029121508,57619,2250,2117,185900,48,029,121508,2023
4103,1400000US48029121601,56329,1464,2667,223000,48,029,121601,2023
4104,1400000US48029121604,103000,7537,2005,235100,48,029,121604,2023
4105,1400000US48029121605,75956,1528,687,179000,48,029,121605,2023
4106,1400000US48029121606,61917,2213,1578,190100,48,029,121606,2023
4107,1400000US48029121701,76351,2759,2061,225100,48,029,121701,2023
4108,1400000US48029121702,84110,4614,2821,316700,48,029,121702,2023
4109,1400000US48029121802,83660,7609,2920,239400,48,029,121802,2023
4110,1400000US48029121803,83787,3244,1414,211800,48,029,121803,2023
4111,1400000US48029121804,58830,2860,3788,181500,48,029,121804,2023
4112,1400000US48029121808,82688,2113,582,234000,48,029,121808,2023
4113,1400000US48029121809,77490,4302,593,223100,48,029,121809,2023
4114,1400000US48029121810,105840,3923,582,274100,48,029,121810,2023
4115,1400000US48029121811,86614,4455,1817,275600,48,029,121811,2023
4116,1400000US48029121812,95561,5763,796,265700,48,029,121812,2023
4117,1400000US48029121813,94514,1158,375,238700,48,029,121813,2023
4118,1400000US48029121903,119453,4016,1718,373600,48,029,121903,2023
4119,1400000US48029121904,112114,2980,547,366700,48,029,121904,2023
4120,1400000US48029121905,146544,4478,2385,566600,48,029,121905,2023
4121,1400000US48029121906,88021,4021,3891,353800,48,029,121906,2023
4122,1400000US48029121908,140125,3245,187,416300,48,029,121908,2023
4123,1400000US48029121909,95693,5054,4571,274400,48,029,121909,2023
4124,1400000US48029121910,102192,6774,1335,358800,48,029,121910,2023
4125,1400000US48029121911,150125,7857,1050,408300,48,029,121911,2023
4126,1400000US48029121912,124153,9929,2168,376300,48,029,121912,2023
4127,1400000US48029130200,43750,1272,335,137300,48,029,130200,2023
4128,1400000US48029130300,49750,1374,986,200300,48,029,130300,2023
4129,1400000US48029130401,50333,1662,2149,118900,48,029,130401,2023
4130,1400000US48029130402,25300,1822,2237,91900,48,029,130402,2023
4131,1400000US48029130500,28100,1768,1797,122400,48,029,130500,2023
4132,1400000US48029130600,35887,1935,1652,101000,48,029,130600,2023
4133,1400000US48029130700,21464,646,1734,110000,48,029,130700,2023
4134,1400000US48029130800,27151,2244,3529,141200,48,029,130800,2023
4135,1400000US48029130900,52548,1310,4456,119400,48,029,130900,2023
4136,1400000US48029131000,38651,2236,4117,123000,48,029,131000,2023
4137,1400000US48029131100,38377,2232,789,103600,48,029,131100,2023
4138,1400000US48029131200,40000,1480,1323,137500,48,029,131200,2023
4139,1400000US48029131300,52188,4446,1290,171600,48,029,131300,2023
4140,1400000US48029131401,85347,9128,2719,181300,48,029,131401,2023
4141,1400000US48029131402,68452,2250,451,143800,48,029,131402,2023
4142,1400000US48029131503,51706,2761,697,163400,48,029,131503,2023
4143,1400000US48029131504,65607,2852,1264,149000,48,029,131504,2023
4144,1400000US48029131505,89099,3981,1779,205500,48,029,131505,2023
4145,1400000US48029131506,66447,4520,1290,211400,48,029,131506,2023
4146,1400000US48029131507,49757,3539,2457,149100,48,029,131507,2023
4147,1400000US48029131601,108094,7215,999,396900,48,029,131601,2023
4148,1400000US48029131606,109175,8741,2076,279100,48,029,131606,2023
4149,1400000US48029131608,64293,4385,3165,240400,48,029,131608,2023
4150,1400000US48029131609,73879,6364,1696,210100,48,029,131609,2023
4151,1400000US48029131610,69091,2936,2053,184400,48,029,131610,2023
4152,1400000US48029131612,94766,1664,619,241500,48,029,131612,2023
4153,1400000US48029131614,64347,3698,938,186700,48,029,131614,2023
4154,1400000US48029131615,69095,10520,3204,228900,48,029,131615,2023
4155,1400000US48029131616,87384,6280,2131,227700,48,029,131616,2023
4156,1400000US48029131700,124167,0,1255,-666666666,48,029,131700,2023
4157,1400000US48029131801,101500,3197,318,274100,48,029,131801,2023
4158,1400000US48029131802,83739,7038,1605,304900,48,029,131802,2023
4159,1400000US48029140100,68705,1164,294,264500,48,029,140100,2023
4160,1400000US48029140200,43024,1356,686,231900,48,029,140200,2023
4161,1400000US48029140300,40806,1705,1303,162900,48,029,140300,2023
4162,1400000US48029140400,69375,2847,943,133800,48,029,140400,2023
4163,1400000US48029140500,57072,2055,1258,150300,48,029,140500,2023
4164,1400000US48029140600,64107,1796,1039,110500,48,029,140600,2023
4165,1400000US48029140700,47614,3653,1270,210200,48,029,140700,2023
4166,1400000US48029140800,56250,3579,1933,122800,48,029,140800,2023
4167,1400000US48029140900,43113,1209,514,120200,48,029,140900,2023
4168,1400000US48029141000,36735,1300,2435,105100,48,029,141000,2023
4169,1400000US48029141101,29580,1463,2010,106600,48,029,141101,2023
4170,1400000US48029141102,26662,1533,2673,125100,48,029,141102,2023
4171,1400000US48029141200,49220,3803,3501,127000,48,029,141200,2023
4172,1400000US48029141300,46415,3065,3146,203800,48,029,141300,2023
